run_file,run_id,condition_id,topic_id,run_number,round_number,turn_in_round,agent_name,turn_id,civility,relevance,logical_consistency,argument_strength,document_grounding,responsiveness,stance_differentiation,composite
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,3,5,Die Linke,b753dc79-6c78-4bba-a123-bf5d23a90fe2,4,4,4,4,4,3,5,4.0
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,3,6,AfD,65ec03f3-6778-4377-affd-3ff31453abea,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,4,1,CDU/CSU,7852473c-9c87-42f3-b859-e856194b48c9,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,4,2,SPD,1013e79e-6608-4773-bcbe-0f373d48d53f,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,4,3,Bündnis 90/Die Grünen,21a83063-8865-4d05-9e91-e31e1440ebd1,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,4,4,FDP,42697c60-d833-4e69-80ed-53203f3edc84,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,4,5,Die Linke,487d98c1-a242-491d-b0d6-2c9fc575933b,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,4,6,AfD,6b0823e6-8a87-45c3-a591-1094cfc539fc,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,5,1,CDU/CSU,ea066a8b-1c3f-4346-83e6-8c308ca4f285,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,5,2,SPD,a51d3932-4ba3-49ed-a7ff-6858b4008449,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,5,3,Bündnis 90/Die Grünen,05fa5b13-5d5c-455f-8641-f10904f3d709,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,5,4,FDP,0c6d5878-7170-404d-8e5e-a76c8112c779,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,5,5,Die Linke,2e13bb09-8572-4c9e-aeb0-fd9e88aa6f38,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,5,6,AfD,2540a7fa-1442-4e76-b413-6aaaaeeaa399,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,6,1,CDU/CSU,18a40e96-b9de-4cfe-93d0-ee2c4b9d9171,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,6,2,SPD,ccaec24f-7ad7-4a80-8158-94b8f53c7682,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,6,3,Bündnis 90/Die Grünen,af405a50-28aa-451e-9e71-8435672989f6,5,4,4,4,4,3,4,4.0
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,6,4,FDP,3a7d75d9-22d4-4148-8c9e-e8229bfc864a,5,5,4,5,5,4,5,4.714
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,6,5,Die Linke,6b7ebf51-e952-4c86-8224-e07b0d0f1e1e,4,4,4,4,5,3,4,4.0
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,6,6,AfD,0948a431-cc78-42bb-8c1d-41f6cbcda118,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,7,1,CDU/CSU,c685bda0-e108-4c6d-8af7-a117ba76d3c8,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,7,2,SPD,28b9f072-42b6-4eb3-a09e-1f299548beeb,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,7,3,Bündnis 90/Die Grünen,08c27252-5bd6-405d-95e3-451037fcedb1,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,7,4,FDP,bfd5bac8-9679-4d6e-9803-e94245567223,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,7,5,Die Linke,d0e9793d-7e88-40bb-88e8-4999ed5eaaca,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,7,6,AfD,ddb404a2-9f25-42b9-91e2-c888d8c10a31,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,8,1,CDU/CSU,ec7cbe8a-5d8e-4ab2-abbd-f93c33caa4eb,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,8,2,SPD,c99dc124-e291-4e8d-ab1d-813790ea2220,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,8,3,Bündnis 90/Die Grünen,d2ad3a3e-4795-4db9-9cef-02c3e83efac4,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,8,4,FDP,d6626853-e3fd-4b07-a912-4932fe7b581c,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,8,5,Die Linke,22330539-9ec3-429a-a575-09b7df40865e,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,8,6,AfD,fb3db700-653d-4716-9ccf-dfd5efc67cf1,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,9,1,CDU/CSU,2352cb93-a9d5-4efe-bc2a-8c2bd89b9879,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,9,2,SPD,795ad1b8-fa15-4cec-a822-7b3aead51119,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,9,3,Bündnis 90/Die Grünen,d9622414-0db2-42dd-8f86-06295c630272,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,9,4,FDP,e6372b84-841b-4bc6-b891-244eb141b9f6,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,9,5,Die Linke,b918ebe2-64ff-42cd-90c2-e115becce7d3,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,9,6,AfD,937f81e5-36ab-496d-8357-d6e0cda3ae83,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,10,1,CDU/CSU,87cd4185-cb47-484e-aa24-efcbd0834e1d,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,10,2,SPD,5476894b-ff27-4be7-ab1d-7c1d0780c505,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,10,3,Bündnis 90/Die Grünen,1ce63d3e-e8c8-4787-a826-154eb1deeaad,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,10,4,FDP,4c8d9461-9d25-46ca-bf42-c5525ee187fe,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,10,5,Die Linke,b8b08892-a49e-4f1b-adcb-388e22668b5a,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\rentenpolitik\run_05_20260706_154838.json,dd5b9b67-3bc8-4d6c-8b7d-bee0f7c9a951,baseline_4,rentenpolitik,5,10,6,AfD,e3f720e1-319c-4539-8fa5-576eea725cdf,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,1,1,CDU/CSU,a5e5b454-50a1-46fb-9b73-b5e24145ee9f,4,4,4,3,3,1,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,1,2,SPD,eca4fc4a-65ec-4bcd-b843-b9f74da1fe9d,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,1,3,Bündnis 90/Die Grünen,7f32e4e9-904f-499d-ab68-5020b7f272d1,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,1,4,FDP,c123f440-5218-4e5d-9cb5-450e6c787d43,4,4,4,3,3,4,4,3.714
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,1,5,Die Linke,29bbb84f-8222-4982-a9b8-55ec6c2da2fb,4,4,4,4,3,3,5,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,1,6,AfD,3b56fbff-ba4c-4a7a-8572-25dfa8cb402e,4,4,4,3,3,2,4,3.429
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,2,1,CDU/CSU,83de581d-c3e8-441f-9858-1b8f19eb988c,4,4,4,3,4,2,4,3.571
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,2,2,SPD,3d8ab87c-e907-4cc8-8686-f0ec22c2d688,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,2,3,Bündnis 90/Die Grünen,f8619c7b-0a4a-4b8c-9a23-9aba74af166f,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,2,4,FDP,105e669d-5dd1-4a62-a7b0-30d3e51448e7,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,2,5,Die Linke,9f3801dc-8b8b-4d06-8f65-97231a226472,4,4,4,4,4,3,5,4.0
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,2,6,AfD,1b9b10d2-f2e4-4d8e-abd8-2c8f1dd6f83b,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,3,1,CDU/CSU,efe76e2f-3a77-458c-b4df-b55ea5eb2561,4,4,4,3,4,2,4,3.571
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,3,2,SPD,900b7bb0-271f-4d5c-9f91-b113c0f847f6,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,3,3,Bündnis 90/Die Grünen,ccf9f8fb-804a-4777-85d2-d46ff96b5baf,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,3,4,FDP,af8c9e20-1cf2-4aa3-ad79-ced14b688218,4,4,4,3,3,3,4,3.571
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,3,5,Die Linke,348e7b55-8f1c-4d84-87bd-191da6e8030d,4,4,3,3,4,2,4,3.429
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,3,6,AfD,6aec4468-452c-4b43-8c64-21542291ced4,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,4,1,CDU/CSU,d189bd2e-fe66-4650-ad5b-b8c89304b0bc,4,4,4,3,4,3,4,3.714
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,4,2,SPD,a46c44c1-acdf-4cd1-8014-e210daf4e7a7,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,4,3,Bündnis 90/Die Grünen,17b22472-6889-4319-bac1-fc8b3ec23c3c,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,4,4,FDP,a08a14af-d255-42b4-9f00-a0df085b0ebd,4,4,4,3,4,3,4,3.714
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,4,5,Die Linke,e7005660-744f-4a3d-bc8e-696728e7f80a,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,4,6,AfD,7100d782-5354-427e-854e-26198d9c881f,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,5,1,CDU/CSU,1552d77c-9d40-4aa6-96cf-58b953324f19,4,4,4,3,4,2,4,3.571
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,5,2,SPD,cbd00e44-6951-4504-8e90-042f61f8d764,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,5,3,Bündnis 90/Die Grünen,e36a1989-e283-490d-8fee-3b8bb123966d,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,5,4,FDP,411538a6-015e-4ab4-82b8-57c514df42cb,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,5,5,Die Linke,2d696542-0f0e-4dc2-ba7a-f0ec9d5fcdaa,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,5,6,AfD,1e1beaf4-f432-44a2-8542-78634824dfb9,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,6,1,CDU/CSU,beb6cb0f-d418-48c0-ac3f-9fa90f62225f,4,4,4,3,4,2,3,3.429
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,6,2,SPD,f00392df-66ff-462b-931d-98d0be3a481f,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,6,3,Bündnis 90/Die Grünen,089ade67-733b-4f92-9aef-0e3ce2fb465b,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,6,4,FDP,25815f3c-1870-4700-b1b6-b5cab0e98dc1,4,4,4,3,3,2,4,3.429
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,6,5,Die Linke,f85fd46a-8047-40bb-a1e4-ce4107da1fb8,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,6,6,AfD,3a0199d7-6911-483e-9f21-50c9e55969b8,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,7,1,CDU/CSU,ccb2734c-c787-4f9b-9ff0-c151bbdabcb9,4,4,4,3,3,2,3,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,7,2,SPD,7a74dccb-1130-4e5a-adf6-7e2e5a7ce249,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,7,3,Bündnis 90/Die Grünen,0e385f4c-4719-44dd-adf7-5436ac939707,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,7,4,FDP,8ee1f299-e328-416f-82c5-2f573c7c1296,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,7,5,Die Linke,7d152a90-0965-413b-9b2c-c191f55add1c,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,7,6,AfD,ce5e0404-0bff-4a1a-9f82-1e2af7712735,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,8,1,CDU/CSU,bafa777c-ebbd-4a97-a656-a2668e7bc821,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,8,2,SPD,846fb7bb-d7bf-45da-b1d5-c3a8cf7e9781,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,8,3,Bündnis 90/Die Grünen,97bc53c6-9ae1-4cb2-84a4-dbab0074d3fa,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,8,4,FDP,5f9ad7cd-55b8-4efe-8500-95eac5a896f6,4,4,4,3,3,2,3,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,8,5,Die Linke,ee9e114c-2c98-4966-980e-8adec757efb2,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,8,6,AfD,e071e894-9952-4a65-a92b-7e2fbd0da270,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,9,1,CDU/CSU,28874261-1bc7-41b4-8bd1-cfc5f25fae0f,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,9,2,SPD,fa67071f-1271-4a26-a0ea-a3aa83a63053,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,9,3,Bündnis 90/Die Grünen,80d3c7e5-3bc3-48ce-a2fd-f7a50bb65612,4,4,3,3,4,2,4,3.429
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,9,4,FDP,585db9bb-2aeb-4aaf-a00b-c4632412a456,4,3,3,3,2,2,3,2.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,9,5,Die Linke,7a7d553e-bcdd-433d-975e-fd262256e41a,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,9,6,AfD,0bd74334-88ec-4635-90de-db66c6be13b3,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,10,1,CDU/CSU,ee69da2d-90f8-4235-aeac-e25ac3b4ed1c,4,4,4,3,3,2,3,3.286
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,10,2,SPD,2f93ef18-d9ad-4aef-b6c9-8372f252a4a4,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_4\sozialpolitik\run_01_20260706_215511.json,3a8b14f0-5c5b-4861-9f34-9b08a96226cd,baseline_4,sozialpolitik,1,10,3,Bündnis 90/Die Grünen,efec46b3-d302-4a12-9023-a26a810b7abe,4,4,3,3,3,2,4,3.286
